   3.8461538461538462E-004   3.8461538461538462E-004   424.36472311075141        3.3826241612702632E-018
   3.8461538461538462E-004   7.6923076923076923E-004   424.43451928860759        3.4258476384831462E-018
   3.8461538461538462E-004   1.1538461538461537E-003   424.47151974110352        3.4489089463012248E-018
   3.8461538461538462E-004   1.5384615384615385E-003   424.49351232808766        3.4626374826449786E-018
   3.8461538461538462E-004   1.9230769230769232E-003   424.50747372930118        3.4713445320816603E-018
   3.8461538461538462E-004   2.3076923076923075E-003   424.51677409696464        3.4771309497702757E-018
   3.8461538461538462E-004   2.6923076923076922E-003   424.52311494127730        3.4810631070617533E-018
   3.8461538461538462E-004   3.0769230769230769E-003   424.52750531050475        3.4837755147229659E-018
   3.8461538461538462E-004   3.4615384615384616E-003   424.53054107209095        3.4856436989554963E-018
   3.8461538461538462E-004   3.8461538461538464E-003   424.53260035137873        3.4869062156425468E-018
   3.8461538461538462E-004   4.2307692307692307E-003   424.53392514776908        3.4877157995824493E-018
   3.8461538461538462E-004   4.6153846153846149E-003   424.53466553014476        3.4881671630398525E-018
   3.8461538461538462E-004   5.0000000000000001E-003   424.53490360740972        3.4883121178476838E-018
   3.8461538461538462E-004   5.3846153846153844E-003   424.53466553014471        3.4881671630398402E-018
   3.8461538461538462E-004   5.7692307692307696E-003   424.53392514776897        3.4877157995823661E-018
   3.8461538461538462E-004   6.1538461538461538E-003   424.53260035137873        3.4869062156425560E-018
   3.8461538461538462E-004   6.5384615384615381E-003   424.53054107209095        3.4856436989555164E-018
   3.8461538461538462E-004   6.9230769230769233E-003   424.52750531050458        3.4837755147229852E-018
   3.8461538461538462E-004   7.3076923076923076E-003   424.52311494127741        3.4810631070617780E-018
   3.8461538461538462E-004   7.6923076923076927E-003   424.51677409696464        3.4771309497703104E-018
   3.8461538461538462E-004   8.0769230769230770E-003   424.50747372930118        3.4713445320816742E-018
   3.8461538461538462E-004   8.4615384615384613E-003   424.49351232808766        3.4626374826449890E-018
   3.8461538461538462E-004   8.8461538461538456E-003   424.47151974110341        3.4489089463012048E-018
   3.8461538461538462E-004   9.2307692307692299E-003   424.43451928860759        3.4258476384831493E-018
   3.8461538461538462E-004   9.6153846153846159E-003   424.36472311075141        3.3826241612702675E-018

   7.6923076923076923E-004   3.8461538461538462E-004   401.59429210649296        4.6697275468237167E-020
   7.6923076923076923E-004   7.6923076923076923E-004   401.68287037047475        4.7541863955443656E-020
   7.6923076923076923E-004   1.1538461538461537E-003   401.73933131857495        4.8086467166752323E-020
   7.6923076923076923E-004   1.5384615384615385E-003   401.77614271300996        4.8443598074929960E-020
   7.6923076923076923E-004   1.9230769230769232E-003   401.80101532552749        4.8685431520474614E-020
   7.6923076923076923E-004   2.3076923076923075E-003   401.81798215597956        4.8850365082416740E-020
   7.6923076923076923E-004   2.6923076923076922E-003   401.82978364922695        4.8964889060982825E-020
   7.6923076923076923E-004   3.0769230769230769E-003   401.83804859055573        4.9044880662458048E-020
   7.6923076923076923E-004   3.4615384615384616E-003   401.84380696231278        4.9100437520388534E-020
   7.6923076923076923E-004   3.8461538461538464E-003   401.84773312776815        4.9138195625077916E-020
   7.6923076923076923E-004   4.2307692307692307E-003   401.85026756423446        4.9162499278681983E-020
   7.6923076923076923E-004   4.6153846153846149E-003   401.85168695284722        4.9176080744650084E-020
   7.6923076923076923E-004   5.0000000000000001E-003   401.85214383124787        4.9180447280747148E-020
   7.6923076923076923E-004   5.3846153846153844E-003   401.85168695284710        4.9176080744650120E-020
   7.6923076923076923E-004   5.7692307692307696E-003   401.85026756423434        4.9162499278681814E-020
   7.6923076923076923E-004   6.1538461538461538E-003   401.84773312776844        4.9138195625079234E-020
   7.6923076923076923E-004   6.5384615384615381E-003   401.84380696231307        4.9100437520389822E-020
   7.6923076923076923E-004   6.9230769230769233E-003   401.83804859055579        4.9044880662458608E-020
   7.6923076923076923E-004   7.3076923076923076E-003   401.82978364922695        4.8964889060983307E-020
   7.6923076923076923E-004   7.6923076923076927E-003   401.81798215597956        4.8850365082417619E-020
   7.6923076923076923E-004   8.0769230769230770E-003   401.80101532552743        4.8685431520474234E-020
   7.6923076923076923E-004   8.4615384615384613E-003   401.77614271300979        4.8443598074929058E-020
   7.6923076923076923E-004   8.8461538461538456E-003   401.73933131857484        4.8086467166752371E-020
   7.6923076923076923E-004   9.2307692307692299E-003   401.68287037047463        4.7541863955443891E-020
   7.6923076923076923E-004   9.6153846153846159E-003   401.59429210649279        4.6697275468236372E-020

   1.1538461538461537E-003   3.8461538461538462E-004   382.27065919464445        8.4437951822051857E-022
   1.1538461538461537E-003   7.6923076923076923E-004   382.36057224471068        8.6143260046751470E-022
   1.1538461538461537E-003   1.1538461538461537E-003   382.42393070889523        8.7361842663746601E-022
   1.1538461538461537E-003   1.5384615384615385E-003   382.46879326412784        8.8232014941009436E-022
   1.1538461538461537E-003   1.9230769230769232E-003   382.50033902892585        8.8846625884551599E-022
   1.1538461538461537E-003   2.3076923076923075E-003   382.52261863397342        8.9281378347326697E-022
   1.1538461538461537E-003   2.6923076923076922E-003   382.53846583274373        8.9590485923217883E-022
   1.1538461538461537E-003   3.0769230769230769E-003   382.54973329494976        8.9809888917348876E-022
   1.1538461538461537E-003   3.4615384615384616E-003   382.55766719632896        8.9963998631038108E-022
   1.1538461538461537E-003   3.8461538461538464E-003   382.56311694735319        9.0069565079130231E-022
   1.1538461538461537E-003   4.2307692307692307E-003   382.56665273526329        9.0137880368414184E-022
   1.1538461538461537E-003   4.6153846153846149E-003   382.56863920721929        9.0176184923366274E-022
   1.1538461538461537E-003   5.0000000000000001E-003   382.56927960015327        9.0188520055266684E-022
   1.1538461538461537E-003   5.3846153846153844E-003   382.56863920721918        9.0176184923367177E-022
   1.1538461538461537E-003   5.7692307692307696E-003   382.56665273526329        9.0137880368414240E-022
   1.1538461538461537E-003   6.1538461538461538E-003   382.56311694735336        9.0069565079131191E-022
   1.1538461538461537E-003   6.5384615384615381E-003   382.55766719632896        8.9963998631040704E-022
   1.1538461538461537E-003   6.9230769230769233E-003   382.54973329494976        8.9809888917352375E-022
   1.1538461538461537E-003   7.3076923076923076E-003   382.53846583274407        8.9590485923220930E-022
   1.1538461538461537E-003   7.6923076923076927E-003   382.52261863397337        8.9281378347328803E-022
   1.1538461538461537E-003   8.0769230769230770E-003   382.50033902892585        8.8846625884553009E-022
   1.1538461538461537E-003   8.4615384615384613E-003   382.46879326412767        8.8232014941009116E-022
   1.1538461538461537E-003   8.8461538461538456E-003   382.42393070889511        8.7361842663747240E-022
   1.1538461538461537E-003   9.2307692307692299E-003   382.36057224471074        8.6143260046751733E-022
   1.1538461538461537E-003   9.6153846153846159E-003   382.27065919464457        8.4437951822050916E-022

   1.5384615384615385E-003   3.8461538461538462E-004   366.00385120631529        2.1245187422189297E-023
   1.5384615384615385E-003   7.6923076923076923E-004   366.08831915528248        2.1682739865541707E-023
   1.5384615384615385E-003   1.1538461538461537E-003   366.15209598257979        2.2018041192981475E-023
   1.5384615384615385E-003   1.5384615384615385E-003   366.19938729228198        2.2269119626007209E-023
   1.5384615384615385E-003   1.9230769230769232E-003   366.23402154948042        2.2454065574511279E-023
   1.5384615384615385E-003   2.3076923076923075E-003   366.25923864761774        2.2589087386295497E-023
   1.5384615384615385E-003   2.6923076923076922E-003   366.27757803637229        2.2687332455004800E-023
   1.5384615384615385E-003   3.0769230769230769E-003   366.29083120174067        2.2758257302176447E-023
   1.5384615384615385E-003   3.4615384615384616E-003   366.30027566213579        2.2808699046938453E-023
   1.5384615384615385E-003   3.8461538461538464E-003   366.30681962688215        2.2843564835410053E-023
   1.5384615384615385E-003   4.2307692307692307E-003   366.31109122416092        2.2866269753748229E-023
   1.5384615384615385E-003   4.6153846153846149E-003   366.31350039589728        2.2879051346497748E-023
   1.5384615384615385E-003   5.0000000000000001E-003   366.31427852448405        2.2883175370201001E-023
